,ntacode,c000,area_km2,%_cbd_jobs,borocode,boroname,countyfips,ntaname,shape_area,shape_leng,geometry,Center_Lat,Center_Lon,jobs_km2
0,BK09,13119.0,0.161585456883467,0.005952772583577717,3.0,Brooklyn,047,Brooklyn Heights-Cobble Hill,9984670.16344,14253.6753754,"POLYGON ((-73.99236367043254 40.689690123777, -73.99436092830207 40.69023948008437, -73.99623278034561 40.69075777458637, -73.99776924379017 40.69119469786077, -73.99803048644999 40.69125372287625, -73.99845271782696 40.69136998347756, -73.99910057272567 40.69153697449647, -73.99920161806016 40.69157183434764, -73.99928819562562 40.69159395992712, -73.9993654012905 40.69161307827288, -73.99951274139049 40.6916514503089, -73.99991517300606 40.69176723001034, -74.00019040320174 40.69189644713022, -74.00062935957168 40.69202728263337, -74.00068507631492 40.6919140155238, -74.00077305722624 40.69189575732628, -74.00179431981036 40.69218477678889, -74.00169989306649 40.69238276713661, -74.00174362111048 40.6924067497055, -74.00154172920263 40.69278596275016, -74.00127014968679 40.69329606217634, -74.00095868483027 40.69406908358222, -74.00078295275682 40.69428651566463, -74.00070104811176 40.69438785634224, -74.00026872311764 40.69496580257795, -73.99988214960385 40.69560519924564, -73.99946143514676 40.69628002660433, -73.99941971902066 40.69634693781854, -73.99941302433213 40.69635767645332, -73.99952373837488 40.69657482654345, -73.99947406754579 40.69670413446202, -73.999294688362 40.69679512579408, -73.99918199016871 40.69688518806479, -73.99899604139202 40.69681227837299, -73.99893968968661 40.69694094051582, -73.99887207210425 40.69692378457417, -73.99876458027713 40.69712073259143, -73.99887117097663 40.69715757729586, -73.99837760685779 40.69806329614612, -73.99802102725117 40.69876173657381, -73.99799957540141 40.69879768554431, -73.99749898310007 40.69963886932127, -73.99736745811693 40.69963423492977, -73.99716054243929 40.69979281264416, -73.99718148446392 40.69999448496811, -73.99717584355889 40.70010599196638, -73.99724462871704 40.7001414098971, -73.99669768997471 40.70087697691708, -73.99538448382657 40.70264301006586, -73.99526015183429 40.70281020903621, -73.99513826840693 40.70297411472287, -73.99506438491524 40.70310031315096, -73.99504592748332 40.7031318397996, -73.99470923355184 40.70299388612211, -73.9943829783558 40.70288600142067, -73.99432513683013 40.70286243588559, -73.9941849479159 40.70280579883791, -73.99385200191088 40.70267390983319, -73.993817550092 40.7026603093037, -73.99325388237139 40.70241197136301, -73.99286016255952 40.7022027679678, -73.99261204972427 40.70206112900614, -73.99232767856807 40.70185537041513, -73.99221871131128 40.70177257819235, -73.99211067788664 40.70169344371858, -73.99206681926408 40.70165886040821, -73.99202772858834 40.70162814159389, -73.9919364493597 40.70155640963392, -73.9912629454785 40.70102710263986, -73.99093201807536 40.70076621604878, -73.99087453758072 40.70067311729589, -73.99083516239324 40.70056976226395, -73.99081766492996 40.70046229332308, -73.9908227209651 40.70035475430938, -73.9908415791883 40.70028125708995, -73.99102958067772 40.69984717061789, -73.99124033207259 40.6993676020661, -73.99129512123005 40.69918942059613, -73.99134094624291 40.69900977911716, -73.99137774057395 40.69882893875074, -73.99140545081219 40.69864716234741, -73.99142403669723 40.69846471413594, -73.99143347128846 40.69828185931464, -73.99142289824287 40.69778099282279, -73.99136812163782 40.69701375273576, -73.99128413687757 40.69658820978118, -73.99120620990817 40.69635779817213, -73.99118780428707 40.69628741485111, -73.99115539112536 40.69619647602101, -73.99080803777396 40.69502713379444, -73.99066605587356 40.69456882398401, -73.99044474094244 40.69382825143362, -73.99045286506302 40.69372058477659, -73.99058794464075 40.69339137896957, -73.9907289604851 40.69304770144763, -73.99085041475476 40.69279825064944, -73.99097186899586 40.69254880088798, -73.99066626290956 40.69249717756571, -73.98947238554467 40.69229549434766, -73.98910541743085 40.69215331352213, -73.98902944699005 40.69212386152002, -73.98930270543927 40.69106022599124, -73.98930768542112 40.69099168846802, -73.98973690127069 40.69035997268755, -73.99016617922649 40.68972953383183, -73.99054474614356 40.68916810529586, -73.99070669558949 40.68913674411069, -73.99236367043254 40.689690123777))",40.69546901456318,-73.99487053436725,81189.23728056309
1,BK38,90452.0,0.33614899686238897,0.04104277656298282,3.0,Brooklyn,047,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28462565.7562,32363.9903046,"POLYGON ((-73.97905767012286 40.70595288910062, -73.97906084845799 40.70594602894079, -73.97924333493582 40.70555119688013, -73.97912092242274 40.70553006967361, -73.97932762403644 40.70474627582788, -73.97960292750824 40.70417640025867, -73.97998854012022 40.70354105819045, -73.98022432044118 40.70306332366826, -73.98025248372656 40.70296370561746, -73.98056370462322 40.70186285950111, -73.98064907787817 40.70156087325661, -73.9807407954097 40.70127731046454, -73.98040482480258 40.70069900673752, -73.98041743804941 40.70051766383777, -73.98044078556386 40.70018363089163, -73.98046217200908 40.69970315817074, -73.9804807790367 40.69937271448604, -73.98048604235427 40.69927922813115, -73.98054419183883 40.6982465122522, -73.98050926182293 40.69744627504126, -73.98040961451129 40.69655934358237, -73.98040269790216 40.69650210518819, -73.98039561728859 40.69644349002572, -73.98038723466334 40.69638291155533, -73.98037063437815 40.69626305029577, -73.98035682887034 40.69617751703122, -73.98031019801159 40.6959059950055, -73.98028186695961 40.69563211177491, -73.98025366044371 40.6954572596581, -73.98022973272094 40.69528899309546, -73.9801557454917 40.694810117667, -73.98013518053028 40.69469801720828, -73.98009475106316 40.69458700475107, -73.98003475055339 40.69448012178463, -73.97995651774359 40.69438029521478, -73.97986236958447 40.69429009176176, -73.97975539198301 40.69421147652319, -73.97961647687831 40.69411558329267, -73.97961635782853 40.69411550202081, -73.97961626409003 40.69411542192613, -73.97949074477862 40.69400713991974, -73.97949061429242 40.69400703117123, -73.97949049679758 40.69400690483464, -73.9793809418228 40.69388775687722, -73.97928966964376 40.69375999399421, -73.97928957437996 40.69375986715883, -73.97928950376665 40.69375974250575, -73.97921815653318 40.6936260034254, -73.97921806150401 40.69362583102256, -73.97921799156835 40.69362565158811, -73.97916718405038 40.69348832322119, -73.98011299221442 40.69352388053699, -73.98098333196731 40.69355661741378, -73.98147150314752 40.69357493541425, -73.98154757038643 40.69357778957021, -73.98175316942722 40.69358338543324, -73.98226689746076 40.69360477555589, -73.98234987383513 40.69360788823808, -73.98242892104393 40.69361085317158, -73.98251123021591 40.69361433402828, -73.98251747505033 40.69297738730441, -73.98175889043779 40.69295517303965, -73.98179025883427 40.6920254159859, -73.9817890734612 40.69164486788448, -73.98206215661303 40.69131209056916, -73.9821318022756 40.69122723736819, -73.98150118646647 40.68998815584076, -73.98147315194076 40.68993121008791, -73.98157420340723 40.68993518314302, -73.98276720110421 40.68998648110405, -73.98313467336757 40.69000227675993, -73.9835048574797 40.69000570642951, -73.98372011148615 40.69000671862531, -73.9835098210812 40.68992217124936, -73.98295684283845 40.6896998197704, -73.98209737939769 40.68935800980177, -73.98155298322794 40.68914616423859, -73.98101786866424 40.68893792700484, -73.98092822852809 40.68890247727366, -73.98084308082036 40.68876136160083, -73.98069118156971 40.68851581161528, -73.98064972073799 40.68845947755332, -73.98012756097003 40.68775000862207, -73.97984055810009 40.68734433154605, -73.97959037660189 40.68700390235531, -73.97936297664785 40.68668200071499, -73.97909065785221 40.68629386615394, -73.97899402928148 40.68615613287827, -73.97827416053151 40.68519595177165, -73.97804289547383 40.68485661514003, -73.97838862561682 40.68442334204902, -73.97842970688991 40.68435561266225, -73.97876022462933 40.68376544448316, -73.97918390511754 40.68312883797277, -73.97961592408436 40.68249355697742, -73.98003510082282 40.68185262673835, -73.98046155377666 40.68122254675674, -73.98088932227741 40.6805933492417, -73.9813241369401 40.67995173709803, -73.98175333524149 40.67931322129874, -73.98185715522074 40.67935261476169, -73.98413878071156 40.68024537112397, -73.98610388172824 40.68100852219333, -73.98653302974762 40.68037263893459, -73.98731533571325 40.68069299681473, -73.98765051657774 40.68081863847092, -73.98722413947026 40.68144730187542, -73.98827189207709 40.68186238574155, -73.99042374203739 40.68269393320177, -73.99262292635839 40.68354371192402, -73.9949011360608 40.68443023809087, -73.99457806788305 40.68510014242683, -73.99440802432699 40.68545249599625, -73.994253679571 40.68577799742942, -73.99409147686841 40.68611343982587, -73.99392929615895 40.68645287114647, -73.99378736930764 40.68675596693508, -73.9936042321315 40.68712723004816, -73.99333822964901 40.68767879693389, -73.99326830002887 40.68782445182848, -73.99300451710872 40.68836463654253, -73.99292888955875 40.68851942212511, -73.99268552762916 40.68903324653125, -73.99262286086666 40.68916054883602, -73.99236367043254 40.689690123777, -73.99070669558949 40.68913674411069, -73.99054474614356 40.68916810529586, -73.99016617922649 40.68972953383183, -73.98973690127069 40.69035997268755, -73.98930768542112 40.69099168846802, -73.98930270543927 40.69106022599124, -73.98902944699005 40.69212386152002, -73.98910541743085 40.69215331352213, -73.98947238554467 40.69229549434766, -73.99066626290956 40.69249717756571, -73.99097186899586 40.69254880088798, -73.99085041475476 40.69279825064944, -73.9907289604851 40.69304770144763, -73.99058794464075 40.69339137896957, -73.99045286506302 40.69372058477659, -73.99044474094244 40.69382825143362, -73.99066605587356 40.69456882398401, -73.99080803777396 40.69502713379444, -73.99115539112536 40.69619647602101, -73.99118780428707 40.69628741485111, -73.99120620990817 40.69635779817213, -73.99128413687757 40.69658820978118, -73.99136812163782 40.69701375273576, -73.99142289824287 40.69778099282279, -73.99143347128846 40.69828185931464, -73.99142403669723 40.69846471413594, -73.99140545081219 40.69864716234741, -73.99137774057395 40.69882893875074, -73.99134094624291 40.69900977911716, -73.99129512123005 40.69918942059613, -73.99124033207259 40.6993676020661, -73.99102958067772 40.69984717061789, -73.9908415791883 40.70028125708995, -73.9908227209651 40.70035475430938, -73.99081766492996 40.70046229332308, -73.99083516239324 40.70056976226395, -73.99087453758072 40.70067311729589, -73.99093201807536 40.70076621604878, -73.9912629454785 40.70102710263986, -73.9919364493597 40.70155640963392, -73.99202772858834 40.70162814159389, -73.99206681926408 40.70165886040821, -73.99211067788664 40.70169344371858, -73.99221871131128 40.70177257819235, -73.99232767856807 40.70185537041513, -73.99261204972427 40.70206112900614, -73.99286016255952 40.7022027679678, -73.99325388237139 40.70241197136301, -73.993817550092 40.7026603093037, -73.99385200191088 40.70267390983319, -73.9941849479159 40.70280579883791, -73.99432513683013 40.70286243588559, -73.9943829783558 40.70288600142067, -73.99470923355184 40.70299388612211, -73.99504592748332 40.7031318397996, -73.99502134649184 40.70314786924676, -73.99480038274872 40.70329195864461, -73.99466290343615 40.7034306085592, -73.99485765933743 40.70356613852613, -73.99499542533944 40.70365056371428, -73.99488239968481 40.70378802583746, -73.99476934191574 40.70395289495359, -73.99471424235158 40.70399668906094, -73.99477158125174 40.70404936037449, -73.99479231460057 40.70406840563376, -73.99479231299998 40.70408889470719, -73.99477286228586 40.70410454119672, -73.99469807470807 40.70416470079731, -73.99477614353466 40.70424586105239, -73.99470229068413 40.70429253191358, -73.99463603408401 40.70433440342858, -73.99456978950899 40.70437626351391, -73.99386341031884 40.70455600743303, -73.9938068724842 40.70453961321416, -73.99378155426508 40.70446894454381, -73.99377457207812 40.70444945740879, -73.99369336129293 40.70447612883787, -73.99368792224492 40.70447791421157, -73.99358606975366 40.70450911821818, -73.99362643916744 40.70459524415483, -73.99350881403616 40.70462350527402, -73.9928010422899 40.70463402392786, -73.99269135575003 40.70462984994538, -73.99251210682054 40.70469411255758, -73.99230833787297 40.70469000174274, -73.9921270353508 40.70468964153098, -73.992121006391 40.70439620107533, -73.99195715431213 40.70420067785329, -73.99186159189324 40.70408664210441, -73.99141794782717 40.70400408902068, -73.99094755350801 40.70403244213922, -73.99071473114813 40.70435137904063, -73.99054617998554 40.70441616750178, -73.99030768493824 40.704839880602, -73.99028496035683 40.70486642888966, -73.99022721196017 40.70493404448709, -73.9900911139345 40.70494346328909, -73.98949358971359 40.70480903812366, -73.98934734717514 40.70472969170267, -73.98920046436167 40.70472389698882, -73.9890698965259 40.70470591469821, -73.98898897757809 40.70469035678161, -73.98869723304772 40.70456457877685, -73.98840744807187 40.70455450033827, -73.98830332208559 40.70454046845246, -73.98828999111294 40.70507065899763, -73.9879567655755 40.70513421741259, -73.98726969301156 40.70517572069422, -73.98686320594338 40.70515985694131, -73.98681551701775 40.70514714630603, -73.98677081073335 40.70512922537331, -73.98673006363873 40.70510648560288, -73.98669416579658 40.70507942371534, -73.98666390134122 40.70504863084161, -73.9866399313504 40.7050147796102, -73.98662277940537 40.7049786094542, -73.98652972946054 40.70497909917373, -73.98642911608673 40.70506917993061, -73.98643429892715 40.70534860741968, -73.98474329943134 40.70554290726696, -73.98402149782912 40.70559863456463, -73.98343806221915 40.70564409484782, -73.98342627543238 40.7055772213495, -73.98340650264251 40.70546637066036, -73.98336819878111 40.7054610650765, -73.98326398738251 40.70548506666066, -73.98308639092789 40.70547709070214, -73.98308986565958 40.70551154182589, -73.98283552135277 40.70555580739799, -73.98274161886 40.70557244153272, -73.9827450812467 40.70555270986942, -73.98274859301655 40.70553269174199, -73.98245956872245 40.70550879722536, -73.98245898641557 40.70554241497243, -73.98237340572012 40.70554335043764, -73.98232944216612 40.70555203366406, -73.98092510311994 40.70536925520054, -73.98090864629853 40.70590794381194, -73.9807407042892 40.70585515987029, -73.98022004252589 40.70585107622357, -73.98023715381461 40.70576328355985, -73.97955918553292 40.70574361524997, -73.97955579999744 40.7057702152752, -73.97932865325967 40.705765433355, -73.97927983185274 40.70578948197432, -73.97927336342913 40.70591713530225, -73.97921391703919 40.70590664023315, -73.97918270800938 40.70596521497321, -73.97905049904119 40.70596696359164, -73.97905767012286 40.70595288910062))",40.69292094322136,-73.98598954312642,269083.0579423945
2,BK68,9567.0,0.164809362208903,0.004341045453699826,3.0,Brooklyn,047,Fort Greene,16482896.1773,19828.4744098,"POLYGON ((-73.96939450111498 40.69608038942066, -73.96937861702365 40.69599133453203, -73.96937195632067 40.69593776036488, -73.96935567905562 40.69585472897987, -73.96934097665459 40.69576842955278, -73.9688098964715 40.69312038290144, -73.96983118473533 40.69313424397394, -73.96952115162659 40.69156355926498, -73.96910362399507 40.68946752150545, -73.97013154130981 40.6895063079586, -73.96978314120513 40.68775161211433, -73.96948939860292 40.68628830764499, -73.96906202032659 40.68415736136277, -73.96867398499016 40.68208599361995, -73.96868961357642 40.68200525759734, -73.96966940326183 40.68221165406948, -73.9706834806023 40.68242291375696, -73.97186424226668 40.68267028730836, -73.97278529836328 40.6828526316208, -73.97376084923572 40.6830494086398, -73.97483835293046 40.68328774137262, -73.97583963012181 40.68349095920489, -73.97595023269963 40.68351323204943, -73.97677747704287 40.68381231157097, -73.97745722097197 40.68405228711071, -73.97804289547383 40.68485661514003, -73.97827416053151 40.68519595177165, -73.97899402928148 40.68615613287827, -73.97909065785221 40.68629386615394, -73.97936297664785 40.68668200071499, -73.97959037660189 40.68700390235531, -73.97984055810009 40.68734433154605, -73.98012756097003 40.68775000862207, -73.98064972073799 40.68845947755332, -73.98069118156971 40.68851581161528, -73.98084308082036 40.68876136160083, -73.98092822852809 40.68890247727366, -73.98101786866424 40.68893792700484, -73.98155298322794 40.68914616423859, -73.98209737939769 40.68935800980177, -73.98295684283845 40.6896998197704, -73.9835098210812 40.68992217124936, -73.98372011148615 40.69000671862531, -73.9835048574797 40.69000570642951, -73.98313467336757 40.69000227675993, -73.98276720110421 40.68998648110405, -73.98157420340723 40.68993518314302, -73.98147315194076 40.68993121008791, -73.98150118646647 40.68998815584076, -73.9821318022756 40.69122723736819, -73.98206215661303 40.69131209056916, -73.9817890734612 40.69164486788448, -73.98179025883427 40.6920254159859, -73.98175889043779 40.69295517303965, -73.98251747505033 40.69297738730441, -73.98251123021591 40.69361433402828, -73.98242892104393 40.69361085317158, -73.98234987383513 40.69360788823808, -73.98226689746076 40.69360477555589, -73.98175316942722 40.69358338543324, -73.98154757038643 40.69357778957021, -73.98147150314752 40.69357493541425, -73.98098333196731 40.69355661741378, -73.98011299221442 40.69352388053699, -73.97916718405038 40.69348832322119, -73.97921799156835 40.69362565158811, -73.97921806150401 40.69362583102256, -73.97921815653318 40.6936260034254, -73.97928950376665 40.69375974250575, -73.97928957437996 40.69375986715883, -73.97928966964376 40.69375999399421, -73.9793809418228 40.69388775687722, -73.97949049679758 40.69400690483464, -73.97949061429242 40.69400703117123, -73.97949074477862 40.69400713991974, -73.97961626409003 40.69411542192613, -73.97961635782853 40.69411550202081, -73.97961647687831 40.69411558329267, -73.97975539198301 40.69421147652319, -73.97986236958447 40.69429009176176, -73.97995651774359 40.69438029521478, -73.98003475055339 40.69448012178463, -73.98009475106316 40.69458700475107, -73.98013518053028 40.69469801720828, -73.9801557454917 40.694810117667, -73.98022973272094 40.69528899309546, -73.98025366044371 40.6954572596581, -73.98028186695961 40.69563211177491, -73.98031019801159 40.6959059950055, -73.98035682887034 40.69617751703122, -73.98037063437815 40.69626305029577, -73.98038723466334 40.69638291155533, -73.98039561728859 40.69644349002572, -73.98040269790216 40.69650210518819, -73.98040961451129 40.69655934358237, -73.98050926182293 40.69744627504126, -73.98054419183883 40.6982465122522, -73.97808892784853 40.6981383246734, -73.97753101697812 40.69811581267942, -73.9767864262071 40.69808694754954, -73.9757827582261 40.69804772983396, -73.97519315230124 40.69802218668749, -73.97478663810315 40.69800481121004, -73.97379870981491 40.69796044978553, -73.97332378598347 40.69793965056513, -73.97279477798878 40.69792083772701, -73.97180794061265 40.69788506802876, -73.97120281107122 40.69785798987452, -73.97077314951659 40.69784080149025, -73.96972789882108 40.6978040143826, -73.96939450111498 40.69608038942066))",40.69079472272175,-73.97488147921254,58048.88673662491
3,BK73,9870.0,0.194892234275925,0.0044785323119073146,3.0,Brooklyn,047,North Side-South Side,28868408.3356,28145.4287702,"POLYGON ((-73.95814292441031 40.72440428440242, -73.95771989205173 40.72428495735958, -73.95627311466727 40.7233898763347, -73.95477662947458 40.72245950466813, -73.95418330278459 40.72263642830792, -73.95382461698487 40.72275973498611, -73.95332036755617 40.72293270004625, -73.95249594843969 40.72321773429727, -73.9516463225237 40.72348585748401, -73.95064594267239 40.72170569328183, -73.94986599463698 40.72217948374482, -73.94907816838743 40.72254028720305, -73.94887459659003 40.72129240655172, -73.94853260396513 40.71916717640271, -73.94841638539012 40.71845553312281, -73.94721341810755 40.71856098611836, -73.94832167554978 40.71786451246859, -73.94855765965052 40.71771987761029, -73.94904281591643 40.71742851868999, -73.94949091126976 40.7171290249517, -73.94983133724045 40.71690114456706, -73.95024722916088 40.7166324850814, -73.95114433699767 40.716034520786, -73.95184243452252 40.71544206781361, -73.95210878461613 40.71525889373835, -73.95275381269644 40.7147359910569, -73.9533529450423 40.71418365561193, -73.95348472164821 40.71407020807868, -73.95325272975529 40.71406562974637, -73.95316497602772 40.71406509836667, -73.95303149420042 40.71406284653372, -73.95291049798612 40.71406098664109, -73.95162366321426 40.71406636091932, -73.94937231850689 40.71406687830974, -73.94924526243747 40.71332030861261, -73.94913083041745 40.71261242073403, -73.94901358447837 40.71190375628071, -73.94889233878467 40.71116753535465, -73.94877149748591 40.71043225942834, -73.9486553351181 40.70972498318222, -73.95087492667223 40.70951311519833, -73.9508296381688 40.70914359799969, -73.95076027208604 40.70880286033165, -73.95065919549928 40.70816998315674, -73.95053009998703 40.70739098520345, -73.95040588964174 40.70665274663641, -73.95028918411273 40.70591343893074, -73.95023693757921 40.70547324665456, -73.95095606182493 40.70584293640608, -73.95108529937012 40.70591295173694, -73.95191055633251 40.70636007892357, -73.95229955426804 40.70649029376423, -73.95251503811667 40.70655858750627, -73.95291388625985 40.70670031092984, -73.95337878002881 40.70685629300805, -73.95401701370642 40.70708024148554, -73.95554165818704 40.7075934475796, -73.95626945244263 40.70784956202241, -73.95672449090597 40.70800995237737, -73.95720321567883 40.70817924777158, -73.9572825544482 40.70820731005074, -73.95735981050645 40.70823462399778, -73.95790430738566 40.70842717347008, -73.95815250104353 40.70804091870463, -73.95838432367226 40.70767669079913, -73.95845576794653 40.70725184744563, -73.95920084783101 40.70733158527943, -73.95939542535814 40.70735240834263, -73.95993835922924 40.7074068016376, -73.9604038313614 40.70745188625803, -73.96050333603083 40.70746152326382, -73.96114422874845 40.70752359573716, -73.96186019854574 40.7075950569862, -73.96213128912169 40.70762269280022, -73.96274333043827 40.70768508175964, -73.96327873711068 40.70772929801592, -73.96442311895234 40.70753372407616, -73.96484837748658 40.70745361092209, -73.96593219617112 40.70724387406222, -73.96728890236449 40.70700200263792, -73.96838933680795 40.70682918674694, -73.96929296348503 40.70709333109558, -73.96962252118874 40.70762758855506, -73.96984864823521 40.7080030421903, -73.96994088125658 40.70931023090339, -73.96960817478124 40.71016491759818, -73.96959883962894 40.71028696544263, -73.96967860237862 40.71033740993719, -73.96998284859488 40.71039717452717, -73.97008829539726 40.71047232276785, -73.97000287031145 40.71053667346789, -73.96993139908234 40.71053093812945, -73.96984349884629 40.71053091513604, -73.96967717270171 40.71050823200959, -73.96962435873451 40.71066977930214, -73.96972983027746 40.71069244635093, -73.96980418477125 40.71074494790538, -73.96978116840728 40.71080359692749, -73.96968512805608 40.71085811227401, -73.96941326712128 40.71094859625077, -73.96938078026294 40.71101547679483, -73.96981749541764 40.71121214017445, -73.96980126032655 40.71123065870772, -73.96970468021004 40.71122026592239, -73.96965522430776 40.71119357489059, -73.96954839822031 40.71117193703784, -73.96931312512126 40.71109984045994, -73.96928198314748 40.71118318521765, -73.96923173337332 40.71124846193111, -73.96928734857016 40.71127785951162, -73.96923038636631 40.71143941370949, -73.96914245238779 40.71146308502382, -73.96909386245243 40.7115683079278, -73.96907799891633 40.7116281257164, -73.96888473220876 40.7121768587308, -73.9688637459676 40.71223408781369, -73.96881124862402 40.71225433331116, -73.96886220469707 40.71227634306329, -73.9688309598131 40.71239847048995, -73.96893744381921 40.71243033526172, -73.96891951556549 40.7124767536568, -73.96890597197059 40.71250677653011, -73.96889595072834 40.71252831427436, -73.96887248523558 40.71257874393898, -73.96884041595132 40.71262737956901, -73.96883197798046 40.71264017567568, -73.96881607174583 40.71268527097018, -73.96879580931463 40.71273703885363, -73.96873958212083 40.71272276068745, -73.96872927908811 40.71272014379832, -73.96872432113703 40.71273024097745, -73.96867997513401 40.71284926990261, -73.96854773954317 40.71281678571825, -73.96849857554915 40.71280446473889, -73.9684697334705 40.71282470934617, -73.9684729800567 40.71285342770894, -73.96845231690259 40.71292318664506, -73.96846827481617 40.71292679334955, -73.96856767224726 40.71294926378506, -73.96849927445864 40.71310284084997, -73.96884229050259 40.71322392552422, -73.96839125147876 40.71426191817128, -73.96800830687334 40.71512072380608, -73.96765448249123 40.7158691097254, -73.96736391633402 40.71648367955766, -73.96729235333522 40.71651557312151, -73.96724404348959 40.71658535041895, -73.96726331381625 40.7166661676884, -73.96711354289913 40.71689753960655, -73.96715159998944 40.71691927317974, -73.96726798422105 40.71698574095583, -73.96676841729855 40.71770540351887, -73.96659690332702 40.71796798088767, -73.96656241897503 40.71801586680627, -73.96655430740996 40.71803720335118, -73.96653986343505 40.71803403390174, -73.96653117565209 40.71803212659609, -73.96651881782783 40.71805098434925, -73.96635278582256 40.71830437392153, -73.96625931488356 40.71825999617727, -73.9662420075595 40.71825177876987, -73.96619320724908 40.7182993497828, -73.96607597913057 40.718397328057, -73.9661077567966 40.71842326169365, -73.96613319545365 40.71844402274073, -73.96614672505464 40.71850187139522, -73.96587893532677 40.71875507768644, -73.96585847175183 40.7187732283465, -73.96570636270008 40.71891490263661, -73.96570332142319 40.71891811422534, -73.96563350220073 40.71893371612074, -73.96552577399214 40.7189008927125, -73.96515385976046 40.7192696830474, -73.96528401324458 40.71936086098304, -73.96528849280128 40.71936399960862, -73.96539613438651 40.71956487925421, -73.96554693084722 40.71965919869089, -73.96538515805562 40.71995427278236, -73.96537431061751 40.72009363256434, -73.96513713562295 40.7203435947542, -73.96501325438091 40.72029027259395, -73.96490548671244 40.72032712936552, -73.9645621374806 40.72012307001964, -73.96446386180374 40.72006466299993, -73.96438190823228 40.72013942466025, -73.96435606131362 40.72016300359869, -73.96446581250264 40.72022477634753, -73.96447993459574 40.7202327234864, -73.96439765915927 40.7202967355318, -73.96435090640159 40.72040403237194, -73.96408769213932 40.72075552952247, -73.96399793724497 40.7209384375702, -73.96355958424284 40.72153948696586, -73.96353855414525 40.72157337851438, -73.96343759552933 40.72155909516235, -73.96341522820951 40.72158162744532, -73.96296566403051 40.72203447662034, -73.96275665488734 40.72239901512633, -73.96225346320195 40.72353229754627, -73.96223504964361 40.72357025876266, -73.96207271943864 40.72388030090555, -73.96200744799052 40.72399190110522, -73.96190256180014 40.72409829048116, -73.96189426778251 40.72410670210134, -73.96165984301383 40.72486045396049, -73.96211461566843 40.72514806339893, -73.96190239643137 40.72532050081113, -73.96176070350789 40.72522879211078, -73.9615367935873 40.72510891834954, -73.96141263511791 40.72517721949247, -73.96116366302364 40.72526460583072, -73.96043230240619 40.72511410866053, -73.96036651102428 40.72504730938616, -73.95875928169899 40.72454135436958, -73.95833078226916 40.72441170076618, -73.95814292441031 40.72440428440242))",40.71491614288436,-73.95862504781897,50643.37240870371
