Tract,Pop_Total,%White,%Black,%Hispanic_Latino,%Asian,%Other,%Mixed,Median_Income,%Edu_Att
36005029600,1575,23.174603174603174,15.619047619047619,39.87301587301587,21.333333333333336,0.0,0.0,54250,35.36507936507937
36005037600,2197,9.877105143377332,34.9112426035503,49.70414201183432,2.048247610377788,2.366863905325444,1.0923987255348202,49237,20.072826581702323
36005002701,2608,0.0,24.654907975460123,75.34509202453987,0.0,0.0,0.0,18832,6.595092024539877
36005006500,5377,5.542123860888972,23.9166821647759,68.1048912032732,2.101543611679375,0.33475915938255535,0.0,25467,9.4848428491724
36005000100,6864,8.784965034965035,52.46212121212122,35.06701631701632,2.636946386946387,0.539044289044289,0.5099067599067599,-666666666,1.18006993006993
36005006700,6705,0.2684563758389262,23.922445935868755,74.83967188665174,0.0,0.6860551826994781,0.2833706189410887,19813,5.786726323639075
36005040702,7023,4.997864160615122,8.030756087142247,78.69856186814752,5.795244197636338,0.21358393848782573,2.2639897479709523,37275,9.283781859604158
36005015700,4704,1.1479591836734695,28.337585034013607,67.28316326530613,1.764455782312925,0.6164965986394557,0.8503401360544218,33468,11.160714285714286
36005038000,5239,3.970223325062035,61.02309601068906,31.32277152128269,1.2788700133613284,2.2523382324871157,0.15270089711777055,37544,11.166253101736972
36005002500,5610,3.9215686274509802,24.15329768270945,71.05169340463459,0.10695187165775401,0.7664884135472371,0.0,23115,4.563279857397505
36005006100,3720,3.0376344086021505,67.98387096774194,27.446236559139788,0.43010752688172044,0.0,1.1021505376344085,45361,26.85483870967742
36005022701,5151,1.5142690739662201,40.031061929722384,55.75616385167928,1.941370607649,0.0,0.7571345369831101,34159,12.250048534265192
36005009200,5848,4.411764705882353,12.670998632010944,55.369357045143644,15.475376196990423,6.361149110807114,5.711354309165527,50176,12.8077975376197
36005012701,1928,1.8672199170124482,18.931535269709542,73.13278008298755,3.5269709543568464,1.2448132780082988,1.2966804979253113,31212,13.018672199170126
36005013500,3590,0.0,41.420612813370475,56.04456824512535,0.0,0.0,2.534818941504178,24392,5.766016713091922
36005013800,2588,52.58887171561051,1.2364760432766615,43.7403400309119,1.5069551777434311,0.0,0.9273570324574961,67705,17.23338485316847
36005016100,4650,0.5806451612903226,33.87096774193548,65.54838709677419,0.0,0.0,0.0,17960,6.688172043010752
36005017100,0,,,,,,,-666666666,
36005019500,7060,2.0113314447592066,28.753541076487256,65.43909348441926,0.6515580736543909,0.48158640226628896,2.6628895184135977,27227,10.495750708215297
36005022902,3614,0.8854454897620365,17.127836192584393,76.84006640841173,1.4665190924183729,0.6640841173215274,3.016048699501937,34167,9.131156613171001
36005023302,3706,1.268213707501349,13.896384241770102,83.08148947652455,1.7539125742039936,0.0,0.0,42500,6.664867781975175
36005024400,2146,34.85554520037278,3.8210624417520966,55.77819198508853,2.8890959925442683,2.6561043802423114,0.0,60709,20.596458527493013
36005026900,3703,0.1890359168241966,14.609775857412908,81.06940318660546,1.3502565487442613,0.0,2.7815284904131787,39167,14.420739940588712
36005027300,7778,5.734121882231936,19.42658781177681,71.7022370789406,0.5399845718693752,0.0,2.5970686551812805,44154,15.248135767549497
36005029500,4564,57.60297984224365,12.532865907099037,18.076248904469765,6.8361086765994745,0.8326029798422436,4.1191936897458366,95833,45.00438212094654
36005029700,3799,65.56988681231903,4.36957093972098,22.584890760726505,5.6593840484337985,0.0,1.816267438799684,91210,50.6449065543564
36005031000,4753,28.78182200715338,23.353671365453398,34.84115295602777,12.11866189774879,0.12623606143488322,0.7784557121817799,87336,20.092573111718913
36005031600,1900,35.68421052631579,5.894736842105263,28.999999999999996,16.473684210526315,6.894736842105263,6.052631578947368,86048,20.263157894736842
36005031800,2179,28.9123451124369,26.617714547957778,36.301055530059664,8.168884809545665,0.0,0.0,86429,23.72648003671409
36005032300,4575,61.39890710382514,9.289617486338798,16.153005464480874,6.601092896174864,4.524590163934426,2.0327868852459017,85448,47.2568306010929
